,Sentiment,SentimentText
6154,0,. Brokeback Mountain sucks.
6155,0,I HATED < / b > BROKEBACK MOUNTAIN < / b >!
6156,0,I absolutely hated Brokeback Mountain...
6157,0,"By the master himself, the man sitting at the head of the table, is a rant on how Brokeback Mountain has made gayness so mainstream, it, well, kind of sucks..."
6158,0,Brokeback mountain SUCKED.
6159,0,BROKEBACK MOUNTAIN STINKS..
6160,0,"I think the Academy was too chicken to give the Best Picture to Brokeback Mountain, and that sucks."
6161,0,i hate brokeback mountain...
6162,0,I OFFICIALLY * HATE * BROKEBACK MOUNTAIN!!!!!!!!!!!
6163,0,I didn't hate it as much as I hated Brokeback Mountain but I did hate Sam with a passion.
6164,0,"Brokeback Mountain was stupid, sort of, but it had really good mountain scenes and the backdrop to the movie was good overall."
6165,0,I watched Brokeback Mountain and tried my best to hate the thing.
6166,0,I absolutely hated Brokeback Mountain...
6167,0,Ah it was nothin I love Heather shes great and I hate Will Brokeback Mountain Stites.
6168,0,10 Things I Hate About You + A Knight's Tale * Brokeback Mountain =..
6169,0,Why do I hate Brokeback Mountain so much?..
6170,0,"okay, so everyone else i went with seemed to hate brokeback mountain, or at least josie and zach did and they were the loudest criticizers."
6171,0,"Didnâ   t see it, but much like Brokeback Mountain, donâ   t need to see it to know it sucks ass."
6172,0,PS-Brokeback Mountain fucking sucked.
6173,0,I hate Nanny McPhee and Brokeback Mountain.
6174,0,"Perhaps I should revise my opinion to "" I hate Brokeback Mountain jokes, unless they are carefully crafted and involve one of my pop-culture loves."
6175,0,I hate this Brokeback Mountain shit.
6176,0,Brokeback Mountain was the most awful movie I have ever seen.
6177,0,they were saying how awful Brokeback Mountain was.
6178,0,I hate this Brokeback Mountain shit.
6179,0,00 we rode bikes to hollywood and rented brokeback mountain which was also stupid.
6180,0,"The complaints I've seen about the "" Vito-being-gay "" plot twist, with facile comparsions to Brokeback Mountain are so stupid."
6181,0,"Brokeback mountain, a movie about two gay cowboys overcoming adversity is the STUPIDEST and most OFFENSIVE film hollywood has concocted yet."
6182,0,then dinner with min and rosie and brokeback mountain which was an awful movie.
6183,0,Brokeback Mountain was such a stupid movie...
6184,0,"And for the record, I thought Brokeback Mountain was a stupid movie, which actually fit into the "" Independant movies always have gay cowboys eating pudding "" category("
6185,0,""" Or that awful "" Goth twist on Brokeback Mountain "" the "" Shattered-Spine Emo-Mound of cow shit."
6186,0,stupid brokeback mountain.
6187,0,stupid brokeback mountain.(
6188,0,I would like to kill the writers of Brokeback Mountain for ruining my image of cowboys!..
6189,0,I thought Brokeback Mountain was an awful movie.
6190,0,stupid brokeback mountain YOU RUINED IT FOR ME!
6191,0,brokeback mountain was so stupid.
6192,0,Everyone knows Brokeback Mountain is going to win all because of the stupid gay cowboys.
6193,0,Brokeback Mountain was stupid...
6194,0,"take that, stupid brokeback mountain...("
6195,0,""" A couple of very liberal people I know thought Brokeback Mountain was "" stupid exploitation."
6196,0,"and stupid Brokeback Mountain was not showing the one night / time we try to go see it, they had it rented out the theater for something else."
6197,0,BROKEBACK MOUNTAIN BOYY hahahahahaha I SUCK WEINERS!!
6198,0,"Murderball-Immediately after Crash won the Oscar, there was a lot of bullshit about how Brokeback Mountain was robbed in favor of a stupid movie that told us that "" racism is bad."
6199,0,"In her rant, with generalized condemnation of the entire Hollywood industry, the people who actually voted for "" Brokeback Mountain "" are targeted as part of the same stupid mob..."
6200,0,I thought Brokeback Mountain was an awful movie.
6201,0,I HATED the ending to brokeback mountain...
6202,0,But I thought Brokeback Mountain was going to be a stupid movie..
6203,0,"You know Brokeback Mountain was a stupid movie, because if it was about a guy and a girl, no one would give a shit about it.."
6204,0,"Murderball-Immediately after Crash won the Oscar, there was a lot of bullshit about how Brokeback Mountain was robbed in favor of a stupid movie that told us that "" racism is bad."
6205,0,I thought Brokeback Mountain was an awful movie.
6206,0,I'm glad that stupid Brokeback Mountain didn't win..
6207,0,Watched'10 things I hate about you'and 2 / 3 of'brokeback mountain '.
6208,0,I hate the dance remix of Brokeback Mountain theme song.
6209,0,"Again, I hate those homophobic critics who dislike Brokeback Mountain."
6210,0,AND BROKEBACK MOUNTAIN WAS SO SAD AND SO BORING AND JACK DID N'T WANT TO HIDE BUT ONCE HE TRIED TO LIVE A REAL LIFE HE DIED.
6211,0,"didn't catch the france and portugal match in the end, watched the stupid brokeback mountain dvds instead.."
6212,0,besides that stupid Brokeback Mountain crap)..
6213,0,I would give you more Kudos on this blog but you had to go and talk about AWFUL brokeback mountain...
6214,0,"I think the movie "" Brokeback Mountain "" was stupid and overexagerated..."
6215,0,Brokeback Mountain and Requiem for a Dream both suck equally...
6216,0,brokeback mountain is pretty depressing.
6217,0,"Watch it: 10 Things I Hate About You, The Patirot, A Knights Tale, The Four Feathers, Casanova, Lords of Dogtown, Monsters Ball, or Brokeback Mountain..."
6218,0,"I just have to say that Brokeback Mountain, while visually incredible and extremely well directed, was a crappy movie."
6219,0,"I did lapse once, created a new account, and left two stupid / short comments on the Brokeback Mountain board."
6220,0,becuase that stupid brokeback mountain movie.
6221,0,Brokeback Mountain was depressing.
6222,0,now I dont know whether I consider Brokeback Mountain to be the shittiest movie ive watched recently.
6223,0,I also disliked Brokeback Mountain.
6224,0,1-BROKEBACK MOUNTAIN IS A STUPID MOVIE.
6225,0,which is probably why I disliked Brokeback Mountain...
6226,0,Stupid brokeback mountain reference i did.
6227,0,I thought Brokeback Mountain was a terrible movie.
6228,0,"And I still think "" Brokeback Mountain "" was a horrible movie."
6229,0,"Just for the record, Brokeback Mountain was a terrible movie."
6230,0,"We watched Brokeback Mountain, which was pretty horrible."
6231,0,Brokeback Mountain is so depressing.(
6232,0,I thought Brokeback Mountain was incredibly depressing...
6233,0,Which answers why I dislike brokeback mountain...
6234,0,"I don't care what anyone says, Brokeback Mountain was a shitty movie..."
6235,0,"Because, this kid wrote a letter to the school editor about how brokeback mountain is a horrible movie("
6236,0,"Brokeback Mountain was just as depressing as the first time, but I'm glad I went to see it again."
6237,0,Brokeback Mountain is officially the most depressing movie I have seen in the last 6 months...
6238,0,brokeback mountain is so depressing.
6239,0,So a few days ago there were these Asian Christian folk on the news talking about how Brokeback Mountain is evil and bad for families and should be boycotted...
6240,0,"After the festivities, madre and I saw Brokeback Mountain which was great yet depressing all at once."
6241,0,"Brokeback Mountain was incredibly depressing, I liked it, but it was quite depressing."
6242,0,BROKEBACK MOUNTAIN IS HORRIBLE.
6243,0,brokeback mountain was depressing....
6244,0,""" Brokeback Mountain "" was depressing, but it was really good."
6245,0,Brokeback Mountain is a really depressing movie...
6246,0,"but "" Brokeback Mountain "" really was a lousy movie...."
6247,0,but then when i came home tiffani made us all watch brokeback mountain which was horrible...
6248,0,Brokeback Mountain is horrible.
6249,0,I watched a pirated / illegally presented Brokeback Mountain with horrible Chinese subtitles.
6250,0,"I don't want to hear from some backward ass mormon, Brokeback Mountain is a terrible movie because the news("
6251,0,"and, danielle, what the shit are you talking about brokeback mountain was TERRIBLE!!!!.."
6252,0,""" Brokeback Mountain "" was extremely depressing."
6253,0,""" brokeback mountain was terrible."
6254,0,"Mostly making fun of Brokeback Mountain, which to be honest is a terrible film."
6255,0,The horrible lesson of Brokeback Mountain was that if you can't fix something you just have to live with it.
6256,0,Brokeback Mountain was depressing!
6257,0,brokeback mountain is a depressing movie.
6258,0,"Stupid talk shows talking about "" real life Brokeback Mountain stories."
6259,0,we watched horrible movies such as brokeback mountain and just my luck.
6260,0,"I don't agree with homophobes, but they have every right to say horrible things about Brokeback Mountain and how it's corrupting the world."
6261,0,brokeback mountain was a HORRIBLE movie...
6262,0,we went to see brokeback mountain-which was kinda horrible lol...
6263,0,brokeback mountain is so depressing.
6264,0,"The Thursday movie was Brokeback Mountain, which was actually really terrible."
6265,0,I heard Brokeback Mountain was terrible.
6266,0,"Brokeback mountain was a horrible movie, i mean how the those hollywoord people even make a movie about two gay guys.."
6267,0,. Brokeback Mountain is horrible..
6268,0,"Stupid talk shows talking about "" real life Brokeback Mountain stories."
6269,0,"From the reviews that I've read, I hear that "" Brokeback Mountain "" is extremely depressing."
6270,0,We then saw Brokeback Mountain which is just depressing the second time around...
6271,0,"Even though Brokeback Mountain is one of the most depressing movies, ever..."
6272,0,Brokeback Mountain is one hell of a depressing movie.
6273,0,can i also say that brokeback mountain is pretty much the most depressing movie i have ever seen..
6274,0,"I disliked "" Brokeback Mountain ""."
6275,0,Having Brokeback Mountain action figures that are fully clothed is stupid.
6276,0,Brokeback mountain was the most horrible movie i've seen all year...
6277,0,Brokeback Mountain is the best combonation of the best / most depressing movie ever.
6278,0,Brokeback Mountain was a shitty movie.
6279,0,I'd just like to say that Brokeback Mountain is a very depressing movie.
6280,0,"Brokeback Mountain was just as depressing as the first time, but I'm glad I went to see it again."
6281,0,Brokeback Mountain is so depressing!(
6282,0,"I'm not even halfway through this movie, but I think Brokeback Mountain is terrible.."
6283,0,"Brokeback mountain is still depressing, I still have the van though the insurance runs out soon, the room is messy again after being clean."
6284,0,BROKEBACK MOUNTAIN WAS THE SHITTIEST MOVIE I HAVE EVER SEEN.....
6285,0,", Ony, Monchel, and Brigid were with me to watch Brokeback Mountain, which is one horrible ass movie, god damn."
6286,0,Brokeback Mountain is fucking horrible..
6287,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6288,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6289,0,My dad's being stupid about brokeback mountain...
6290,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6291,0,Brokeback Mountain was boring.
6292,0,So Brokeback Mountain was really depressing.
6293,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6294,0,Ok brokeback mountain is such a horrible movie.
6295,0,"Oh, and Brokeback Mountain was a terrible movie."
6296,0,Brokeback Mountain is fucking horrible..
6297,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6298,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6299,0,My dad's being stupid about brokeback mountain...
6300,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6301,0,Brokeback Mountain was boring.
6302,0,So Brokeback Mountain was really depressing.
6303,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6304,0,Ok brokeback mountain is such a horrible movie.
6305,0,"Oh, and Brokeback Mountain was a terrible movie."
6306,0,Brokeback Mountain is fucking horrible..
6307,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6308,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6309,0,My dad's being stupid about brokeback mountain...
6310,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6311,0,Brokeback Mountain was boring.
6312,0,So Brokeback Mountain was really depressing.
6313,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6314,0,Ok brokeback mountain is such a horrible movie.
6315,0,"Oh, and Brokeback Mountain was a terrible movie."
6316,0,Brokeback Mountain is fucking horrible..
6317,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6318,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6319,0,My dad's being stupid about brokeback mountain...
6320,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6321,0,Brokeback Mountain was boring.
6322,0,So Brokeback Mountain was really depressing.
6323,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6324,0,Ok brokeback mountain is such a horrible movie.
6325,0,"Oh, and Brokeback Mountain was a terrible movie."
6326,0,Brokeback Mountain is fucking horrible..
6327,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6328,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6329,0,My dad's being stupid about brokeback mountain...
6330,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6331,0,Brokeback Mountain was boring.
6332,0,So Brokeback Mountain was really depressing.
6333,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6334,0,Ok brokeback mountain is such a horrible movie.
6335,0,"Oh, and Brokeback Mountain was a terrible movie."
6336,0,Brokeback Mountain is fucking horrible..
6337,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6338,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6339,0,My dad's being stupid about brokeback mountain...
6340,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6341,0,Brokeback Mountain was boring.
6342,0,So Brokeback Mountain was really depressing.
6343,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6344,0,Ok brokeback mountain is such a horrible movie.
6345,0,"Oh, and Brokeback Mountain was a terrible movie."
6346,0,Brokeback Mountain is fucking horrible..
6347,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6348,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6349,0,My dad's being stupid about brokeback mountain...
6350,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6351,0,Brokeback Mountain was boring.
6352,0,So Brokeback Mountain was really depressing.
6353,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6354,0,Ok brokeback mountain is such a horrible movie.
6355,0,"Oh, and Brokeback Mountain was a terrible movie."
6356,0,Brokeback Mountain is fucking horrible..
6357,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6358,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6359,0,My dad's being stupid about brokeback mountain...
6360,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6361,0,Brokeback Mountain was boring.
6362,0,So Brokeback Mountain was really depressing.
6363,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6364,0,Ok brokeback mountain is such a horrible movie.
6365,0,"Oh, and Brokeback Mountain was a terrible movie."
6366,0,Brokeback Mountain is fucking horrible..
6367,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6368,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6369,0,My dad's being stupid about brokeback mountain...
6370,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6371,0,Brokeback Mountain was boring.
6372,0,So Brokeback Mountain was really depressing.
6373,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6374,0,Ok brokeback mountain is such a horrible movie.
6375,0,"Oh, and Brokeback Mountain was a terrible movie."
6376,0,Brokeback Mountain is fucking horrible..
6377,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6378,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6379,0,My dad's being stupid about brokeback mountain...
6380,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6381,0,Brokeback Mountain was boring.
6382,0,So Brokeback Mountain was really depressing.
6383,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6384,0,Ok brokeback mountain is such a horrible movie.
6385,0,"Oh, and Brokeback Mountain was a terrible movie."
6386,0,Brokeback Mountain is fucking horrible..
6387,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6388,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6389,0,My dad's being stupid about brokeback mountain...
6390,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6391,0,Brokeback Mountain was boring.
6392,0,So Brokeback Mountain was really depressing.
6393,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6394,0,Ok brokeback mountain is such a horrible movie.
6395,0,"Oh, and Brokeback Mountain was a terrible movie."
6396,0,Brokeback Mountain is fucking horrible..
6397,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6398,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6399,0,My dad's being stupid about brokeback mountain...
6400,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6401,0,Brokeback Mountain was boring.
6402,0,So Brokeback Mountain was really depressing.
6403,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6404,0,Ok brokeback mountain is such a horrible movie.
6405,0,"Oh, and Brokeback Mountain was a terrible movie."
6406,0,Brokeback Mountain is fucking horrible..
6407,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6408,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6409,0,My dad's being stupid about brokeback mountain...
6410,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6411,0,Brokeback Mountain was boring.
6412,0,So Brokeback Mountain was really depressing.
6413,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6414,0,Ok brokeback mountain is such a horrible movie.
6415,0,"Oh, and Brokeback Mountain was a terrible movie."
6416,0,Brokeback Mountain is fucking horrible..
6417,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6418,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6419,0,My dad's being stupid about brokeback mountain...
6420,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6421,0,Brokeback Mountain was boring.
6422,0,So Brokeback Mountain was really depressing.
6423,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6424,0,Ok brokeback mountain is such a horrible movie.
6425,0,"Oh, and Brokeback Mountain was a terrible movie."
6426,0,Brokeback Mountain is fucking horrible..
6427,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6428,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6429,0,My dad's being stupid about brokeback mountain...
6430,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6431,0,Brokeback Mountain was boring.
6432,0,So Brokeback Mountain was really depressing.
6433,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6434,0,Ok brokeback mountain is such a horrible movie.
6435,0,"Oh, and Brokeback Mountain was a terrible movie."
6436,0,Brokeback Mountain is fucking horrible..
6437,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6438,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6439,0,My dad's being stupid about brokeback mountain...
6440,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6441,0,Brokeback Mountain was boring.
6442,0,So Brokeback Mountain was really depressing.
6443,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6444,0,Ok brokeback mountain is such a horrible movie.
6445,0,"Oh, and Brokeback Mountain was a terrible movie."
6446,0,Brokeback Mountain is fucking horrible..
6447,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6448,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6449,0,My dad's being stupid about brokeback mountain...
6450,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6451,0,Brokeback Mountain was boring.
6452,0,So Brokeback Mountain was really depressing.
6453,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6454,0,Ok brokeback mountain is such a horrible movie.
6455,0,"Oh, and Brokeback Mountain was a terrible movie."
6456,0,Brokeback Mountain is fucking horrible..
6457,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6458,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6459,0,My dad's being stupid about brokeback mountain...
6460,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6461,0,Brokeback Mountain was boring.
6462,0,So Brokeback Mountain was really depressing.
6463,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6464,0,Ok brokeback mountain is such a horrible movie.
6465,0,"Oh, and Brokeback Mountain was a terrible movie."
6466,0,Brokeback Mountain is fucking horrible..
6467,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6468,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6469,0,My dad's being stupid about brokeback mountain...
6470,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6471,0,Brokeback Mountain was boring.
6472,0,So Brokeback Mountain was really depressing.
6473,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6474,0,Ok brokeback mountain is such a horrible movie.
6475,0,"Oh, and Brokeback Mountain was a terrible movie."
6476,0,Brokeback Mountain is fucking horrible..
6477,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6478,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6479,0,My dad's being stupid about brokeback mountain...
6480,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6481,0,Brokeback Mountain was boring.
6482,0,So Brokeback Mountain was really depressing.
6483,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6484,0,Ok brokeback mountain is such a horrible movie.
6485,0,"Oh, and Brokeback Mountain was a terrible movie."
6486,0,Brokeback Mountain is fucking horrible..
6487,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6488,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6489,0,My dad's being stupid about brokeback mountain...
6490,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6491,0,Brokeback Mountain was boring.
6492,0,So Brokeback Mountain was really depressing.
6493,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6494,0,Ok brokeback mountain is such a horrible movie.
6495,0,"Oh, and Brokeback Mountain was a terrible movie."
6496,0,Brokeback Mountain is fucking horrible..
6497,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6498,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6499,0,My dad's being stupid about brokeback mountain...
6500,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6501,0,Brokeback Mountain was boring.
6502,0,So Brokeback Mountain was really depressing.
6503,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6504,0,Ok brokeback mountain is such a horrible movie.
6505,0,"Oh, and Brokeback Mountain was a terrible movie."
6506,0,Brokeback Mountain is fucking horrible..
6507,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6508,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6509,0,My dad's being stupid about brokeback mountain...
6510,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6511,0,Brokeback Mountain was boring.
6512,0,So Brokeback Mountain was really depressing.
6513,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6514,0,Ok brokeback mountain is such a horrible movie.
6515,0,"Oh, and Brokeback Mountain was a terrible movie."
6516,0,Brokeback Mountain is fucking horrible..
6517,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6518,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6519,0,My dad's being stupid about brokeback mountain...
6520,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6521,0,Brokeback Mountain was boring.
6522,0,So Brokeback Mountain was really depressing.
6523,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6524,0,Ok brokeback mountain is such a horrible movie.
6525,0,"Oh, and Brokeback Mountain was a terrible movie."
6526,0,Brokeback Mountain is fucking horrible..
6527,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6528,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6529,0,My dad's being stupid about brokeback mountain...
6530,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6531,0,Brokeback Mountain was boring.
6532,0,So Brokeback Mountain was really depressing.
6533,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6534,0,Ok brokeback mountain is such a horrible movie.
6535,0,"Oh, and Brokeback Mountain was a terrible movie."
6536,0,Brokeback Mountain is fucking horrible..
6537,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6538,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6539,0,My dad's being stupid about brokeback mountain...
6540,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6541,0,Brokeback Mountain was boring.
6542,0,So Brokeback Mountain was really depressing.
6543,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6544,0,Ok brokeback mountain is such a horrible movie.
6545,0,"Oh, and Brokeback Mountain was a terrible movie."
6546,0,Brokeback Mountain is fucking horrible..
6547,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6548,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6549,0,My dad's being stupid about brokeback mountain...
6550,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6551,0,Brokeback Mountain was boring.
6552,0,So Brokeback Mountain was really depressing.
6553,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6554,0,Ok brokeback mountain is such a horrible movie.
6555,0,"Oh, and Brokeback Mountain was a terrible movie."
6556,0,Brokeback Mountain is fucking horrible..
6557,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6558,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6559,0,My dad's being stupid about brokeback mountain...
6560,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6561,0,Brokeback Mountain was boring.
6562,0,So Brokeback Mountain was really depressing.
6563,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6564,0,Ok brokeback mountain is such a horrible movie.
6565,0,"Oh, and Brokeback Mountain was a terrible movie."
6566,0,Brokeback Mountain is fucking horrible..
6567,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6568,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
6569,0,My dad's being stupid about brokeback mountain...
6570,0,"Oh, and Brokeback Mountain is a TERRIBLE movie..."
6571,0,Brokeback Mountain was boring.
6572,0,So Brokeback Mountain was really depressing.
6573,0,"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain."
6574,0,Ok brokeback mountain is such a horrible movie.
6575,0,"Oh, and Brokeback Mountain was a terrible movie."
6576,0,Brokeback Mountain is fucking horrible..
6577,0,"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen.."
6578,0,", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes.."
